timestamp;date_created;status_in_resource_data;source.site_id;resource_id;id_in_shipment_get;logistic.type;external_reference;resource_data
2022-10-12 16:29:04.514;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"50f99283-f711-496e-af3d-030e42d7137e","status":400},"previous":null}
2022-10-12 16:30:05.410;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"179f50d4-3ef7-4046-b583-211f44fd90b6","status":400},"previous":null}
2022-10-12 16:36:41.482;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"0c89cd86-9b16-45e9-8789-48c784511b2a","status":400},"previous":null}
2022-10-12 16:36:42.681;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"0e316003-d9aa-470a-8e86-23536f103c7b","status":400},"previous":null}
2022-10-12 16:51:17.864;2022-09-24T14:41:47.599-04:00;400;MLA;41678519011;41678519011;drop_off;2000003838884687;{"current":{"body":"{\"error\": \"Malformed request\"}","requestId":"7129e948-b9b2-4417-a917-617199de3e4e","status":400},"previous":null}
2022-10-12 17:12:45.789;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"b02ebc78-1cc9-4c3f-9d31-4bda2786fc92","status":400},"previous":null}
2022-10-12 17:12:46.862;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"e172407c-8d0f-4096-8009-6e4b9b75b740","status":400},"previous":null}
2022-10-12 17:15:31.588;2022-03-10T10:51:08.623-04:00;400;MLB;41233230948;41233230948;fulfillment;;{"current":{"body":"{\"error\": \"ShipmentId 41233230948 is not a bundle shipment. Only bundle shipments can be splitted.\"}","requestId":"8910acaf-a4a5-403d-9cb0-2fab177ce6da","status":400},"previous":null}
2022-10-12 17:33:17.795;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"07daea4a-c48d-4677-9839-12a26458f97e","status":400},"previous":null}
2022-10-12 17:33:19.786;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"7a3582d1-7390-4895-be7a-17232588f80e","status":400},"previous":null}
